41500,16
41600,18
41700,19
41800,17
41900,17
42000,16
42100,16
42200,16
42300,17
42400,17
42500,16
42600,16
42700,15
42800,14
42900,17
43000,17
43100,16
43200,16
43300,16
43400,16
43500,16
43600,19
43700,18
43800,18
43900,17
44000,16
44100,15
44200,18
44300,16
44400,17
44500,18
44600,16
44700,16
44800,16
44900,16
45000,17
45100,16
45200,18
45300,20
45400,19
45500,18
45600,15
45700,17
45800,15
45900,18
46000,15
46100,18
46200,18
46300,19
46400,16
46500,16
46600,18
46700,19
46800,18
46900,17
47000,17
47100,15
47200,19
47300,19
47400,16
47500,16
47600,18
47700,19
47800,17
47900,17
48000,16
48100,16
48200,17
48300,15
48400,16
48500,19
48600,17
48700,16
48800,17
48900,18
49000,17
49100,16
49200,17
49300,17
49400,16
49500,18
49600,18
49700,18
49800,16
49900,18
50000,18
50100,19
50200,18
50300,18
50400,19
50500,19
50600,18
50700,18
50800,17
50900,20
51000,15
51100,15
51200,17
51300,15
51400,18
51500,17
51600,20
51700,16
51800,17
51900,15
52000,17
52100,21
52200,17
52300,17
52400,19
52500,17
52600,17
52700,17
52800,18
52900,18
53000,20
53100,16
53200,18
53300,20
53400,19
53500,18
53600,22
53700,17
53800,20
53900,19
54000,17
54100,18
54200,18
54300,18
54400,18
54500,17
54600,17
54700,20
54800,19
54900,15
55000,20
55100,17
55200,18
55300,21
55400,15
55500,18
55600,18
55700,16
55800,17
55900,20
56000,18
56100,17
56200,19
56300,18
56400,19
56500,20
56600,16
56700,16
56800,18
56900,17
57000,16
57100,17
57200,19
57300,20
57400,16
57500,19
57600,17
57700,16
57800,20
57900,19
58000,15
58100,18
58200,16
58300,17
58400,18
58500,16
58600,18
58700,20
58800,19
58900,15
59000,17
59100,20
59200,15
59300,18
59400,16
59500,21
59600,19
59700,20
59800,17
59900,18
60000,17
60100,21
60200,18
60300,18
60400,20
60500,16
60600,17
60700,18
60800,17
60900,19
61000,20
61100,16
61200,18
61300,19
61400,16
61500,18
61600,18
61700,20
61800,19
61900,17
62000,21
62100,19
62200,18
62300,19
62400,15
62500,18
62600,19
62700,16
62800,18
62900,18
63000,17
63100,16
63200,15
63300,16
63400,18
63500,17
63600,18
63700,16
63800,17
63900,16
64000,17
64100,19
64200,17
64300,16
64400,18
64500,18
64600,18
64700,16
64800,16
64900,16
65000,18
65100,21
65200,20
65300,17
65400,17
65500,19
65600,17
65700,17
65800,19
65900,16
66000,19
66100,17
66200,17
66300,18
66400,18
66500,20
66600,16
66700,18
66800,17
66900,17
67000,17
67100,17
67200,18
67300,18
67400,17
67500,18
67600,18
67700,18
67800,19
67900,18
68000,19
68100,19
68200,17
68300,20
68400,14
68500,17
68600,20
68700,17
68800,19
68900,19
69000,19
69100,16
69200,19
69300,17
69400,16
69500,18
69600,17
69700,18
69800,16
69900,17
70000,15
70100,17
70200,16
70300,15
70400,16
70500,18
70600,17
70700,19
70800,19
70900,16
71000,15
71100,20
71200,17
71300,19
71400,18
71500,18
71600,19
71700,18
71800,16
71900,21
72000,22
72100,20
72200,21
72300,16
72400,24
72500,17
72600,17
72700,21
72800,17
72900,19
73000,15
73100,17
73200,18
73300,18
73400,17
73500,20
73600,17
73700,16
73800,17
73900,17
74000,19
74100,15
74200,19
74300,17
74400,16
74500,17
74600,19
74700,17
74800,20
74900,17
75000,16
75100,20
75200,19
75300,16
75400,17
75500,17
75600,18
75700,16
75800,19
75900,20
76000,19
76100,15
76200,17
76300,20
76400,18
76500,16
76600,19
76700,15
76800,19
76900,17
77000,19
77100,21
77200,18
77300,17
77400,20
77500,17
77600,18
77700,17
77800,16
77900,17
78000,19
78100,16
78200,21
78300,19
78400,20
78500,19
78600,17
78700,18
78800,20
78900,16
79000,16
79100,19
79200,17
79300,20
79400,16
79500,18
79600,19
79700,18
79800,20
79900,18
80000,18
80100,17
80200,16
80300,16
80400,17
80500,18
80600,17
80700,17
80800,17
80900,17
81000,16
81100,19
81200,18
81300,19
81400,21
81500,19
81600,19
81700,15
81800,17
81900,20
82000,18
82100,16
82200,18
82300,19
82400,18
82500,20
82600,18
82700,18
82800,17
82900,18
83000,19
83100,17
83200,17
83300,18
83400,17
83500,19
83600,20
83700,16
83800,18
83900,17
84000,17
84100,17
84200,24
84300,17
84400,19
84500,19
84600,20
84700,17
84800,18
84900,18
85000,17
85100,17
85200,19
85300,19
85400,17
85500,18
85600,18
85700,18
85800,19
85900,18
86000,19
86100,17
86200,16
86300,18
86400,17
86500,17
86600,18
86700,19
86800,18
86900,18
87000,17
87100,18
87200,17
87300,20
87400,21
87500,20
87600,17
87700,17
87800,21
87900,18
88000,16
88100,17
88200,22
88300,19
88400,15
88500,19
88600,17
88700,21
88800,15
88900,18
89000,18
89100,18
89200,17
89300,19
89400,17
89500,17
89600,18
89700,17
89800,18
89900,17
90000,21
90100,16
90200,15
90300,18
90400,18
90500,16
90600,18
90700,17
90800,21
90900,17
91000,19
91100,21
91200,19
91300,16
91400,19
91500,19
91600,16
91700,16
91800,19
91900,18
92000,22
92100,16
92200,17
92300,19
92400,15
92500,17
92600,18
92700,18
92800,18
92900,20
93000,16
93100,21
93200,18
93300,21
93400,19
93500,18
93600,19
93700,20
93800,22
93900,19
94000,19
94100,19
94200,17
94300,18
94400,16
94500,20
94600,16
94700,21
94800,20
94900,19
95000,19
95100,15
95200,22
95300,20
95400,17
95500,21
95600,20
95700,17
95800,19
95900,21
96000,17
96100,17
96200,18
96300,18
96400,20
96500,19
96600,16
96700,18
96800,16
96900,17
97000,20
97100,18
97200,18
97300,20
97400,17
97500,19
97600,18
97700,16
97800,18
97900,19
98000,16
98100,17
98200,21
98300,18
98400,18
98500,18
98600,17
98700,17
98800,18
98900,19
99000,17
99100,17
99200,19
99300,17
99400,18
99500,19
99600,19
99700,17
99800,19
99900,18
100000,21
100100,18
100200,19
100300,18
100400,18
100500,18
100600,17
100700,19
100800,16
100900,19
101000,16
101100,19
101200,19
101300,17
101400,19
101500,18
101600,19
101700,16
101800,17
101900,19
102000,19
102100,17
102200,19
102300,17
102400,18
102500,18
102600,21
102700,20
102800,18
102900,16
103000,18
103100,17
103200,18
103300,20
103400,19
103500,18
103600,20
103700,17
103800,21
103900,16
104000,18
104100,18
104200,18
104300,18
104400,18
104500,18
104600,18
104700,19
104800,18
104900,18
105000,19
105100,19
105200,20
105300,16
105400,18
105500,18
105600,18
105700,17
105800,21
105900,18
106000,20
106100,17
106200,18
106300,19
106400,17
106500,18
106600,20
106700,18
106800,17
106900,21
107000,18
107100,16
107200,20
107300,18
107400,19
107500,17
107600,18
107700,18
107800,19
107900,19
108000,18
108100,17
108200,17
108300,20
108400,19
108500,17
108600,20
108700,17
108800,18
108900,18
109000,19
109100,19
109200,20
109300,18
109400,18
109500,20
109600,19
109700,17
109800,19
109900,19
110000,17
110100,17
110200,20
110300,16
110400,19
110500,22
110600,19
110700,21
110800,18
110900,20
111000,19
111100,19
111200,16
111300,17
111400,18
111500,20
111600,20
111700,17
111800,17
111900,18
112000,18
112100,19
112200,20
112300,21
112400,19
112500,20
112600,18
112700,20
112800,17
112900,18
113000,16
113100,20
113200,17
113300,20
113400,19
113500,18
113600,18
113700,18
113800,20
113900,17
114000,17
114100,18
114200,18
114300,17
114400,19
114500,21
114600,18
114700,21
114800,18
114900,17
115000,18
115100,18
115200,18
115300,18
115400,17
115500,19
115600,19
115700,20
115800,17
115900,20
116000,18
116100,19
116200,20
116300,19
116400,16
116500,18
116600,19
116700,20
116800,17
116900,18
117000,17
117100,18
117200,22
117300,18
117400,19
117500,18
117600,21
117700,18
117800,17
117900,20
118000,21
118100,20
118200,17
118300,19
118400,19
118500,21
118600,18
118700,18
118800,18
118900,18
119000,18
119100,19
119200,20
119300,19
119400,18
119500,18
119600,19
119700,19
119800,21
119900,19
120000,20
120100,19
120200,20
120300,19
120400,18
120500,17
120600,17
120700,18
120800,16
120900,21
121000,17
121100,18
121200,15
121300,19
121400,20
121500,17
121600,19
121700,20
121800,19
121900,19
122000,19
122100,18
122200,20
122300,17
122400,19
122500,18
122600,19
122700,21
122800,19
122900,19
123000,17
123100,19
123200,16
123300,17
123400,19
123500,17
123600,19
123700,21
123800,17
123900,19
124000,19
124100,20
124200,17
124300,17
124400,16
124500,19
124600,19
124700,18
124800,19
124900,16
125000,18
125100,18
125200,18
125300,19
125400,20
125500,21
125600,17
125700,21
125800,18
125900,17
126000,17
126100,19
126200,20
126300,18
126400,18
126500,19
126600,21
126700,20
126800,19
126900,19
127000,18
127100,19
127200,17
127300,20
127400,18
127500,18
127600,16
127700,17
127800,20
127900,20
128000,17
128100,18
128200,17
128300,20
128400,18
128500,16
128600,16
128700,18
128800,20
128900,18
129000,18
129100,19
129200,18
129300,17
129400,17
129500,19
129600,19
129700,21
129800,19
129900,20
130000,18
130100,20
130200,18
130300,18
130400,20
130500,22
130600,19
130700,19
130800,22
130900,20
131000,19
131100,19
131200,19
131300,20
131400,21
131500,17
131600,18
131700,17
131800,19
131900,18
132000,18
132100,19
132200,17
132300,19
132400,21
132500,18
132600,19
132700,18
132800,22
132900,20
133000,20
133100,18
133200,17
133300,22
133400,17
133500,20
133600,19
133700,16
133800,18
133900,18
134000,16
134100,20
134200,19
134300,19
134400,18
134500,18
134600,18
134700,18
134800,21
134900,19
135000,19
135100,18
135200,17
135300,17
135400,20
135500,19
135600,22
135700,20
135800,20
135900,17
136000,19
136100,18
136200,20
136300,19
136400,18
136500,17
136600,19
136700,19
136800,20
136900,19
137000,19
137100,18
137200,19
137300,18
137400,20
137500,20
137600,20
137700,19
137800,17
137900,18
138000,19
138100,21
138200,20
138300,19
138400,21
138500,20
138600,20
138700,17
138800,18
138900,17
139000,21
139100,19
139200,19
139300,18
139400,18
139500,18
139600,18
139700,19
139800,17
139900,18
140000,19
140100,18
140200,20
140300,17
140400,19
140500,18
140600,17
140700,18
140800,20
140900,18
141000,21
141100,19
141200,18
141300,19
141400,23
141500,17
141600,18
141700,18
141800,20
141900,19
142000,18
142100,19
142200,18
142300,20
142400,18
142500,19
142600,18
142700,19
142800,18
142900,19
143000,17
143100,21
143200,19
143300,17
143400,20
143500,20
143600,15
143700,21
143800,20
143900,20
144000,19
144100,19
144200,19
144300,21
144400,17
144500,18
144600,18
144700,18
144800,20
144900,18
145000,19
145100,18
145200,21
145300,16
145400,19
145500,20
145600,16
145700,20
145800,21
145900,20
146000,17
146100,17
146200,18
146300,18
146400,21
146500,20
146600,19
146700,16
146800,19
146900,19
147000,21
147100,21
147200,21
147300,23
147400,17
147500,20
147600,20
147700,18
147800,19
147900,20
148000,16
148100,18
148200,17
148300,20
148400,20
148500,19
148600,18
148700,18
148800,19
148900,18
149000,19
149100,20
149200,21
149300,17
149400,21
149500,21
149600,18
149700,18
149800,19
149900,20
150000,21
150100,19
150200,19
150300,18
150400,18
150500,15
150600,20
150700,21
150800,20
150900,17
151000,17
151100,20
151200,17
151300,18
151400,19
151500,18
151600,19
151700,20
151800,18
151900,19
152000,21
152100,16
152200,17
152300,20
152400,21
152500,21
152600,20
152700,17
152800,21
152900,22
153000,18
153100,18
153200,18
153300,17
153400,18
153500,18
153600,18
153700,18
153800,18
153900,21
154000,23
154100,17
154200,20
154300,21
154400,19
154500,18
154600,19
154700,18
154800,17
154900,19
155000,18
155100,17
155200,19
155300,19
155400,16
155500,18
155600,19
155700,17
155800,18
155900,20
156000,23
156100,20
156200,19
156300,20
156400,24
156500,18
156600,18
156700,18
156800,19
156900,21
157000,20
157100,19
157200,19
157300,21
157400,20
157500,19
157600,18
157700,19
157800,17
157900,19
158000,19
158100,20
158200,20
158300,17
158400,18
158500,18
158600,18
158700,19
158800,20
158900,16
159000,19
159100,19
159200,17
159300,18
159400,19
159500,20
159600,18
159700,20
159800,23
159900,20
160000,19
160100,18
160200,23
160300,20
160400,18
160500,16
160600,20
160700,20
160800,20
160900,19
161000,18
161100,20
161200,21
161300,20
161400,22
161500,19
161600,20
161700,20
161800,18
161900,16
162000,17
162100,18
162200,18
162300,17
162400,21
162500,19
162600,18
162700,18
162800,20
162900,19
163000,19
163100,20
163200,16
163300,16
163400,23
163500,16
163600,18
163700,17
163800,18
163900,20
164000,19
164100,17
164200,18
164300,20
164400,19
164500,19
164600,20
164700,19
164800,19
164900,17
165000,19
165100,20
165200,21
165300,20
165400,19
165500,19
165600,20
165700,19
165800,18
165900,18
166000,18
166100,21
166200,17
166300,19
166400,21
166500,20
166600,19
166700,21
166800,20
166900,19
167000,20
167100,20
167200,19
167300,18
167400,18
167500,19
167600,21
167700,19
167800,20
167900,19
168000,19
168100,20
168200,18
168300,19
168400,18
168500,18
168600,17
168700,18
168800,19
168900,21
169000,18
169100,19
169200,24
169300,19
169400,22
169500,18
169600,20
169700,19
169800,18
169900,21
170000,25
170100,20
170200,17
170300,20
170400,19
170500,20
170600,17
170700,20
170800,21
170900,21
171000,21
171100,19
171200,20
171300,20
171400,19
171500,19
171600,19
171700,18
171800,21
171900,19
172000,23
172100,18
172200,18
172300,20
172400,19
172500,20
172600,18
172700,20
172800,20
172900,20
173000,21
173100,19
173200,17
173300,16
173400,19
173500,19
173600,17
173700,21
173800,22
173900,20
174000,18
174100,18
174200,21
174300,19
174400,19
174500,20
174600,21
174700,18
174800,21
174900,17
175000,21
175100,20
175200,19
175300,20
175400,20
175500,21
175600,18
175700,18
175800,21
175900,22
176000,20
176100,19
176200,20
176300,20
176400,19
176500,20
176600,19
176700,18
176800,17
176900,17
177000,19
177100,18
177200,18
177300,22
177400,17
177500,19
177600,20
177700,18
177800,22
177900,18
178000,17
178100,18
178200,18
178300,22
178400,18
178500,18
178600,18
178700,20
178800,18
178900,19
179000,17
179100,20
179200,18
179300,19
179400,20
179500,17
179600,18
179700,21
179800,20
179900,19
180000,17
180100,18
180200,19
180300,20
180400,23
180500,21
180600,22
180700,22
180800,20
180900,18
181000,19
181100,19
181200,18
181300,18
181400,18
181500,17
181600,19
181700,19
181800,19
181900,18
182000,18
182100,17
182200,18
182300,19
182400,19
182500,17
182600,18
182700,18
182800,21
182900,17
183000,20
183100,19
183200,18
183300,19
183400,20
183500,19
183600,19
183700,18
183800,19
183900,19
184000,20
184100,17
184200,21
184300,20
184400,18
184500,20
184600,22
184700,19
184800,19
184900,22
185000,19
185100,22
185200,19
185300,19
185400,19
185500,19
185600,19
185700,20
185800,17
185900,19
186000,20
186100,17
186200,19
186300,19
186400,19
186500,17
186600,19
186700,17
186800,20
186900,18
187000,20
187100,19
187200,19
187300,21
187400,18
187500,21
187600,21
187700,20
187800,21
187900,19
188000,18
188100,18
188200,20
188300,17
188400,17
188500,21
188600,19
188700,17
188800,20
188900,19
189000,18
189100,19
189200,21
189300,20
189400,21
189500,17
189600,19
189700,17
189800,20
189900,16
190000,18
190100,20
190200,21
190300,20
190400,20
190500,19
190600,18
190700,18
190800,19
190900,21
191000,18
191100,19
191200,20
191300,20
191400,18
191500,18
191600,21
191700,20
191800,19
191900,18
192000,17
192100,18
192200,19
192300,19
192400,20
192500,22
192600,16
192700,21
192800,20
192900,19
193000,20
193100,20
193200,21
193300,19
193400,22
193500,18
193600,21
193700,21
193800,20
193900,20
194000,18
194100,19
194200,19
194300,19
194400,18
194500,20
194600,18
194700,18
194800,20
194900,18
195000,19
195100,18
195200,20
195300,19
195400,20
195500,20
195600,17
195700,19
195800,18
195900,20
196000,21
196100,18
196200,20
196300,18
196400,19
196500,18
196600,18
196700,22
196800,21
196900,20
197000,20
197100,18
197200,18
197300,18
197400,20
197500,18
197600,21
197700,22
197800,19
197900,18
198000,18
198100,20
198200,22
198300,19
198400,21
198500,21
198600,20
198700,21
198800,21
198900,20
199000,16
199100,21
199200,19
199300,20
199400,19
199500,20
199600,20
199700,20
199800,21
199900,20
200000,20
200100,20
200200,19
200300,18
200400,18
200500,20
200600,19
200700,18
200800,19
200900,21
201000,19
201100,17
201200,18
201300,18
201400,20
201500,20
201600,17
201700,17
201800,17
201900,17
202000,18
202100,22
202200,19
202300,23
202400,19
202500,19
202600,23
202700,19
202800,18
202900,20
203000,19
203100,20
203200,17
203300,19
203400,17
203500,21
203600,19
203700,20
203800,18
203900,19
204000,18
204100,19
204200,20
204300,20
204400,19
204500,19
204600,21
204700,20
204800,19
204900,20
205000,19
205100,18
205200,20
205300,17
205400,19
205500,21
205600,19
205700,22
205800,18
205900,18
206000,20
206100,19
206200,18
206300,19
206400,19
206500,20
206600,20
206700,20
206800,18
206900,18
207000,19
207100,20
207200,19
207300,19
207400,21
207500,20
207600,18
207700,21
207800,19
207900,20
208000,18
208100,23
208200,17
208300,19
208400,20
208500,18
208600,19
208700,19
208800,19
208900,20
209000,18
209100,19
209200,20
209300,19
209400,20
209500,20
209600,19
209700,21
209800,18
209900,19
210000,19
210100,20
210200,19
210300,20
210400,21
210500,21
210600,18
210700,21
210800,18
210900,20
211000,20
211100,18
211200,18
211300,19
211400,18
211500,19
211600,18
211700,18
211800,21
211900,19
212000,18
212100,20
212200,20
212300,19
212400,19
212500,19
212600,18
212700,21
212800,21
212900,19
213000,19
213100,17
213200,18
213300,20
213400,21
213500,19
213600,19
213700,20
213800,17
213900,19
214000,17
214100,19
214200,20
214300,20
214400,19
214500,17
214600,18
214700,21
214800,19
214900,18
215000,17
215100,19
215200,19
215300,19
215400,17
215500,21
215600,18
215700,22
215800,18
215900,21
216000,19
216100,19
216200,20
216300,18
216400,20
216500,19
216600,18
216700,20
216800,19
216900,19
217000,19
217100,21
217200,20
217300,22
217400,21
217500,18
217600,24
217700,19
217800,19
217900,19
218000,19
218100,19
218200,20
218300,19
218400,16
218500,19
218600,19
218700,20
218800,21
218900,18
219000,19
219100,19
219200,20
219300,18
219400,21
219500,19
219600,21
219700,17
219800,19
219900,19
220000,19
220100,18
220200,23
220300,19
220400,18
220500,20
220600,18
220700,19
220800,20
220900,22
221000,19
221100,19
221200,19
221300,22
221400,17
221500,18
221600,21
221700,17
221800,20
221900,17
222000,19
222100,20
222200,19
222300,19
222400,17
222500,18
222600,19
222700,18
222800,18
222900,19
223000,23
223100,21
223200,20
223300,21
223400,19
223500,19
223600,20
223700,19
223800,18
223900,18
224000,19
224100,21
224200,20
224300,21
224400,19
224500,19
224600,18
224700,17
224800,19
224900,18
225000,17
225100,20
225200,20
225300,19
225400,19
225500,20
225600,21
225700,20
225800,18
225900,17
226000,18
226100,22
226200,18
226300,19
226400,19
226500,21
226600,20
226700,18
226800,19
226900,21
227000,20
227100,17
227200,19
227300,19
227400,18
227500,19
227600,19
227700,17
227800,17
227900,19
228000,20
228100,18
228200,21
228300,18
228400,17
228500,20
228600,19
228700,19
228800,21
228900,19
229000,21
229100,20
229200,20
229300,18
229400,21
229500,17
229600,21
229700,20
229800,18
229900,19
230000,22
230100,19
230200,21
230300,19
230400,21
230500,20
230600,20
230700,17
230800,18
230900,22
231000,17
231100,19
231200,20
231300,19
231400,18
231500,19
231600,20
231700,18
231800,19
231900,23
232000,23
232100,19
232200,17
232300,19
232400,21
232500,21
232600,20
232700,19
232800,19
232900,19
233000,20
233100,18
233200,20
233300,19
233400,22
233500,20
233600,18
233700,20
233800,20
233900,21
234000,21
234100,19
234200,20
234300,20
234400,21
234500,19
234600,21
234700,18
234800,21
234900,20
235000,18
235100,20
235200,19
235300,19
235400,20
235500,18
235600,20
235700,18
235800,18
235900,20
236000,20
236100,20
236200,19
236300,19
236400,19
236500,18
236600,19
236700,20
236800,18
236900,20
237000,19
237100,20
237200,20
237300,18
237400,18
237500,19
237600,19
237700,20
237800,19
237900,19
238000,19
238100,19
238200,19
238300,18
238400,17
238500,17
238600,17
238700,19
238800,18
238900,17
239000,20
239100,19
239200,22
239300,19
239400,18
239500,22
239600,19
239700,22
239800,19
239900,22
240000,18
240100,19
240200,20
240300,21
240400,21
240500,17
240600,20
240700,18
240800,20
240900,19
241000,20
241100,19
241200,20
241300,19
241400,20
241500,19
241600,24
241700,19
241800,20
241900,19
242000,18
242100,23
242200,20
242300,20
242400,19
242500,21
242600,19
242700,20
242800,19
242900,20
243000,21
243100,20
243200,21
243300,19
243400,21
243500,19
243600,21
243700,19
243800,21
243900,18
244000,18
244100,21
244200,20
244300,19
244400,19
244500,21
244600,19
244700,18
244800,19
244900,19
245000,19
245100,20
245200,18
245300,19
245400,20
245500,18
245600,18
245700,19
245800,19
245900,18
246000,21
246100,18
246200,17
246300,17
246400,19
246500,21
246600,19
246700,19
246800,21
246900,17
247000,19
247100,19
247200,18
247300,20
247400,20
247500,18
247600,20
247700,20
247800,20
247900,18
248000,19
248100,18
248200,20
248300,20
248400,19
248500,20
248600,21
248700,18
248800,18
248900,21
249000,20
249100,19
249200,17
249300,18
249400,19
249500,20
249600,22
249700,20
249800,19
249900,18
250000,18
250100,18
250200,20
250300,20
250400,19
250500,18
250600,20
250700,20
250800,20
250900,21
251000,20
251100,19
251200,21
251300,18
251400,20
251500,18
251600,19
251700,18
251800,21
251900,22
252000,18
252100,17
252200,19
252300,19
252400,23
252500,17
252600,20
252700,20
252800,22
252900,20
253000,18
253100,18
253200,18
253300,20
253400,20
253500,20
253600,19
253700,19
253800,21
253900,19
254000,21
254100,20
254200,21
254300,19
254400,19
254500,21
254600,18
254700,21
254800,19
254900,17
255000,21
255100,18
255200,19
255300,18
255400,21
255500,19
255600,21
255700,19
255800,17
255900,19
256000,19
256100,20
256200,21
256300,17
256400,18
256500,19
256600,18
256700,20
256800,21
256900,20
257000,20
257100,19
257200,19
257300,20
257400,20
257500,21
257600,19
257700,17
257800,19
257900,19
258000,20
258100,19
258200,22
258300,19
258400,18
258500,19
258600,19
258700,22
258800,22
258900,19
259000,20
259100,20
259200,19
259300,25
259400,19
259500,20
259600,19
259700,17
259800,20
259900,20
260000,19
260100,20
260200,18
260300,20
260400,19
260500,22
260600,18
260700,19
260800,19
260900,17
261000,21
261100,20
261200,19
261300,20
261400,20
261500,19
261600,18
261700,20
261800,21
261900,22
262000,19
262100,18
262200,19
262300,18
262400,20
262500,20
262600,20
262700,19
262800,19
262900,18
263000,18
263100,19
263200,19
263300,18
263400,19
263500,20
263600,21
263700,21
263800,17
263900,19
264000,20
264100,20
264200,21
264300,21
264400,20
264500,21
264600,21
264700,17
264800,20
264900,19
265000,19
265100,18
265200,20
265300,20
265400,21
265500,20
265600,20
265700,19
265800,19
265900,17
266000,20
266100,19
266200,19
266300,22
266400,20
266500,21
266600,19
266700,23
266800,21
266900,21
267000,20
267100,21
267200,22
267300,22
267400,17
267500,20
267600,18
267700,20
267800,20
267900,21
268000,22
268100,18
268200,21
268300,19
268400,22
268500,20
268600,19
268700,21
268800,22
268900,20
269000,21
269100,18
269200,21
269300,21
269400,19
269500,19
269600,22
269700,18
269800,18
269900,20
270000,19
270100,21
270200,21
270300,18
270400,18
270500,19
270600,21
270700,22
270800,20
270900,18
271000,19
271100,21
271200,19
271300,17
271400,20
271500,19
271600,21
271700,22
271800,19
271900,22
272000,20
272100,18
272200,19
272300,23
272400,19
272500,21
272600,19
272700,19
272800,19
272900,19
273000,20
273100,21
273200,18
273300,21
273400,20
273500,20
273600,19
273700,21
273800,21
273900,21
274000,22
274100,19
274200,21
274300,20
274400,18
274500,19
274600,19
274700,17
274800,18
274900,20
275000,19
275100,21
275200,22
275300,18
275400,20
275500,23
275600,22
275700,19
275800,22
275900,19
276000,20
276100,20
276200,22
276300,19
276400,18
276500,19
276600,19
276700,17
276800,20
276900,21
277000,17
277100,17
277200,18
277300,18
277400,20
277500,17
277600,18
277700,20
277800,22
277900,19
278000,18
278100,20
278200,19
278300,22
278400,17
278500,21
278600,19
278700,20
278800,18
278900,19
279000,19
279100,20
279200,20
279300,19
279400,20
279500,18
279600,21
279700,19
279800,21
279900,20
280000,19
280100,22
